property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
warm	neg	not_certain	winter	perceptual	conceptnet	3d8b628b-65f9-4f08-9272-4cd2bec1f209	typical_of_property	``Winter'' is one of the first things which come to mind when I hear ``warm' because (a/an) winter is a typical example of things which are warm'. 	colorful	rainbow	white	dress	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Dress'' is one of the first things which come to mind when I hear ``white' because (a/an) dress is a typical example of things which are white'. 
warm	neg	not_certain	winter	perceptual	conceptnet	a573a41f-2b0b-4af7-b1ca-49a49de4286c	affording_activity	I know that being warm is necessary for many things (a/an) winter does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	neg	not_certain	winter	perceptual	conceptnet	abb2de28-48ef-4ef8-a9ef-fef557906e4d	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``winter' because warm is one of the typical qualities of (a/an) winter'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
warm	neg	not_certain	winter	perceptual	conceptnet	7b944667-0479-4097-9676-5a95ad830412	variability_limited	You can find (a/an) winter which is warm. (A/an) winter is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
warm	neg	not_certain	winter	perceptual	conceptnet	f00c74d8-3f9d-4afe-82e4-da5f048cf18f	variability_open	You can find (a/an) winter which is warm. (A/an) winter is usually either warm, a bit more or less warm or the opposite of warm.	salty	soup	salty	strawberry	You can find (a/an) soup which is salty. (A/an) soup is usually either salty, a bit more or less salty or the opposite of salty.	You can find (a/an) strawberry which is salty. (A/an) strawberry is usually either salty, a bit more or less salty or the opposite of salty.
warm	neg	not_certain	winter	perceptual	conceptnet	052f64d4-dba7-4ce8-9051-dc366e9969f3	creative	I could say (a/an) winter is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg	not_certain	winter	perceptual	conceptnet	649643d3-70fd-4a6d-b2a2-c9603ced6672	rare	I think (a/an) winter can be warm, but this is rare or uncommon.	spicy	cake	transparent	window	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.
warm	neg	not_certain	winter	perceptual	conceptnet	ecb79aae-430e-4ba2-9db2-f4469344bb94	impossible	I think it is impossible for (a/an) winter to be warm.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
warm	neg	not_certain	winter	perceptual	conceptnet	7800a517-ad08-4d25-b90d-2fccb7eb5ed3	unusual	Usually, (a/an) winter is not warm, but there could be a highly unusual situation in which (a/an) winter is warm.	furry	table	furry	cat	Usually, (a/an) table is not furry, but there could be a highly unusual situation in which (a/an) table is furry.	Usually, (a/an) cat is not furry, but there could be a highly unusual situation in which (a/an) cat is furry.
warm	neg	not_certain	space	perceptual	conceptnet	ba2ecd31-bf12-460f-887f-681b006ad436	implied_category	I know that (a/an) space is warm as most or all other things similar to (a/an) space are warm. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
warm	neg	not_certain	space	perceptual	conceptnet	a3403334-7d9f-41c3-b755-036517d5ac43	typical_of_property	``Space'' is one of the first things which come to mind when I hear ``warm' because (a/an) space is a typical example of things which are warm'. 	light	feather	bright	mug	``Feather'' is one of the first things which come to mind when I hear ``light' because (a/an) feather is a typical example of things which are light'. 	``Mug'' is one of the first things which come to mind when I hear ``bright' because (a/an) mug is a typical example of things which are bright'. 
warm	neg	not_certain	space	perceptual	conceptnet	3c212b16-fb32-4c83-b3a7-0ed9d5634d4f	affording_activity	I know that being warm is necessary for many things (a/an) space does or is used for. 	bright	flashlight	grey	car	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 
warm	neg	not_certain	space	perceptual	conceptnet	01313838-922e-4c51-bdca-ae5f6c3605d8	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``space' because warm is one of the typical qualities of (a/an) space'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
warm	neg	not_certain	space	perceptual	conceptnet	4b2a4e45-c70b-4ce8-8788-da3345293308	variability_limited	You can find (a/an) space which is warm. (A/an) space is usually either warm or not warm. It cannot be a bit more or less warm.	frozen	pea	salty	soup	You can find (a/an) pea which is frozen. (A/an) pea is usually either frozen or not frozen. It cannot be a bit more or less frozen.	You can find (a/an) soup which is salty. (A/an) soup is usually either salty or not salty. It cannot be a bit more or less salty.
warm	neg	not_certain	space	perceptual	conceptnet	27096e52-8f60-48c0-837f-0b03d75fbba0	variability_open	You can find (a/an) space which is warm. (A/an) space is usually either warm, a bit more or less warm or the opposite of warm.	salty	soup	salty	strawberry	You can find (a/an) soup which is salty. (A/an) soup is usually either salty, a bit more or less salty or the opposite of salty.	You can find (a/an) strawberry which is salty. (A/an) strawberry is usually either salty, a bit more or less salty or the opposite of salty.
warm	neg	not_certain	space	perceptual	conceptnet	2e50f722-05a8-4da5-a59b-596aaf4f87b9	creative	I could say (a/an) space is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg	not_certain	space	perceptual	conceptnet	3f460c3c-9d12-46ac-8a98-1f7b0a07b039	rare	I think (a/an) space can be warm, but this is rare or uncommon.	spicy	cake	transparent	window	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.
warm	neg	not_certain	space	perceptual	conceptnet	a9f70a1c-857e-45bb-a860-de3172ba3170	impossible	I think it is impossible for (a/an) space to be warm.	solid	steam	orange	flame	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.
warm	neg	not_certain	space	perceptual	conceptnet	7756521c-3c58-4425-9f44-d5144d85a8d7	unusual	Usually, (a/an) space is not warm, but there could be a highly unusual situation in which (a/an) space is warm.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
warm	neg	not_certain	dragon	perceptual	conceptnet	55dea36d-8982-4947-8980-dc311ebc3a83	implied_category	I know that (a/an) dragon is warm as most or all other things similar to (a/an) dragon are warm. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
warm	neg	not_certain	dragon	perceptual	conceptnet	1b73e2c1-bb88-4d88-b1d8-e1bcadab9b24	typical_of_property	``Dragon'' is one of the first things which come to mind when I hear ``warm' because (a/an) dragon is a typical example of things which are warm'. 	light	feather	bright	mug	``Feather'' is one of the first things which come to mind when I hear ``light' because (a/an) feather is a typical example of things which are light'. 	``Mug'' is one of the first things which come to mind when I hear ``bright' because (a/an) mug is a typical example of things which are bright'. 
warm	neg	not_certain	dragon	perceptual	conceptnet	e565fd8e-05a1-4d55-a26a-cddec95ef28e	affording_activity	I know that being warm is necessary for many things (a/an) dragon does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
warm	neg	not_certain	dragon	perceptual	conceptnet	3a04adee-d86f-4c15-8823-a1c73c2892c0	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``dragon' because warm is one of the typical qualities of (a/an) dragon'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
warm	neg	not_certain	dragon	perceptual	conceptnet	f9ab53ad-1a40-48f5-8ea9-5aa4424d62cb	variability_limited	You can find (a/an) dragon which is warm. (A/an) dragon is usually either warm or not warm. It cannot be a bit more or less warm.	liquid	substance	sharp	knife	You can find (a/an) substance which is liquid. (A/an) substance is usually either liquid or not liquid. It cannot be a bit more or less liquid.	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp or not sharp. It cannot be a bit more or less sharp.
