property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
warm	neg	not_certain	telephone	"perceptual_scale
perceptual_scale
perceptual_scale"	conceptnet	70c3156e-bd9d-48a2-957a-3cb00991a721	creative	I could say (a/an) telephone is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg	not_certain	winter	perceptual	conceptnet	683b0479-fd4f-49e8-8a35-3c4ab4f9f4d0	implied_category	I know that (a/an) winter is warm as most or all other things similar to (a/an) winter are warm. 	sweet	chocoloate_bar	white	dress	I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
warm	neg	not_certain	winter	perceptual	conceptnet	56a8324a-b4bb-47b3-9c03-6dda3366e3e5	affording_activity	I know that being warm is necessary for many things (a/an) winter does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	neg	not_certain	winter	perceptual	conceptnet	2ecd09b6-7597-47cb-b3b6-aeb479c43ba1	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``winter' because warm is one of the typical temperatures of (a/an) winter'.	heavy	rock	bright	mug	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Bright'' is one for the first things which come to mind when I hear ``mug' because bright is one of the typical appearances of (a/an) mug'.
warm	neg	not_certain	winter	perceptual	conceptnet	5d64deba-ca5a-43b0-ab41-bdcc9665a201	typical_of_property	``Winter'' is one of the first things which come to mind when I hear ``warm' because (a/an) winter is a typical example of things which are warm'. 	colorful	rainbow	white	dress	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Dress'' is one of the first things which come to mind when I hear ``white' because (a/an) dress is a typical example of things which are white'. 
warm	neg	not_certain	winter	perceptual	conceptnet	e82fa5eb-0f7c-43f7-9f4e-76646add21dc	variability_open	You can find (a/an) winter which is warm. (A/an) winter is usually either warm, a bit more or less warm or the opposite of warm.	sharp	knife	solid	substance	You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.	You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.
warm	neg	not_certain	winter	perceptual	conceptnet	b9fc8f11-eda5-46f3-8cd1-6da61808b76d	variability_limited	You can find (a/an) winter which is warm. (A/an) winter is usually either warm or not warm. It cannot be a bit more or less warm.	frozen	pea	salty	soup	You can find (a/an) pea which is frozen. (A/an) pea is usually either frozen or not frozen. It cannot be a bit more or less frozen.	You can find (a/an) soup which is salty. (A/an) soup is usually either salty or not salty. It cannot be a bit more or less salty.
warm	neg	not_certain	winter	perceptual	conceptnet	853aed44-14f8-4bc4-b64a-9c40cdbe1eb0	unusual	Usually, (a/an) winter is not warm, but there could be a highly unusual situation in which (a/an) winter is warm.	melting	clock	melting	ice cream	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.
warm	neg	not_certain	winter	perceptual	conceptnet	62bf64f6-4a41-401f-86fa-1d6b9b910ca9	impossible	I think it is impossible for (a/an) winter to be warm.	solid	steam	orange	flame	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.
warm	neg	not_certain	winter	perceptual	conceptnet	d13ec4bb-8cf7-4db7-9a49-85e2ae2dffae	rare	I think (a/an) winter can be warm, but this is rare or uncommon.	spicy	cake	transparent	window	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.
warm	neg	not_certain	winter	"perceptual_scale
perceptual_scale
perceptual_scale"	conceptnet	0672d376-900f-4c86-9fbe-dda203838768	creative	I could say (a/an) winter is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg	not_certain	space	perceptual	conceptnet	063c0968-eb15-4083-ad7f-d7ce22e5dc31	implied_category	I know that (a/an) space is warm as most or all other things similar to (a/an) space are warm. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
warm	neg	not_certain	space	perceptual	conceptnet	fb028763-68bb-4b5c-8c05-9451a1f8f3b7	affording_activity	I know that being warm is necessary for many things (a/an) space does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
warm	neg	not_certain	space	perceptual	conceptnet	e8aad707-0811-4487-b27d-c955ad5821f2	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``space' because warm is one of the typical temperatures of (a/an) space'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
warm	neg	not_certain	space	perceptual	conceptnet	fc04e859-eb12-4f99-8985-59178bbe7618	typical_of_property	``Space'' is one of the first things which come to mind when I hear ``warm' because (a/an) space is a typical example of things which are warm'. 	white	snow	grey	water	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 
warm	neg	not_certain	space	perceptual	conceptnet	7cecc7b8-15f4-4814-8cde-8152d7a8275a	variability_open	You can find (a/an) space which is warm. (A/an) space is usually either warm, a bit more or less warm or the opposite of warm.	bitter	chocolate	soft	diamond	You can find (a/an) chocolate which is bitter. (A/an) chocolate is usually either bitter, a bit more or less bitter or the opposite of bitter.	You can find (a/an) diamond which is soft. (A/an) diamond is usually either soft, a bit more or less soft or the opposite of soft.
warm	neg	not_certain	space	perceptual	conceptnet	47a1b6c5-8365-4af7-a233-02e93849f63a	variability_limited	You can find (a/an) space which is warm. (A/an) space is usually either warm or not warm. It cannot be a bit more or less warm.	frozen	pea	salty	soup	You can find (a/an) pea which is frozen. (A/an) pea is usually either frozen or not frozen. It cannot be a bit more or less frozen.	You can find (a/an) soup which is salty. (A/an) soup is usually either salty or not salty. It cannot be a bit more or less salty.
warm	neg	not_certain	space	perceptual	conceptnet	0ef98273-90dd-4fea-8c1a-e6c438f913b9	unusual	Usually, (a/an) space is not warm, but there could be a highly unusual situation in which (a/an) space is warm.	melting	clock	melting	ice cream	Usually, (a/an) clock is not melting, but there could be a highly unusual situation in which (a/an) clock is melting.	Usually, (a/an) ice cream is not melting, but there could be a highly unusual situation in which (a/an) ice cream is melting.
warm	neg	not_certain	space	perceptual	conceptnet	5ed4a08e-849a-446a-b63a-e59cc427fa63	impossible	I think it is impossible for (a/an) space to be warm.	solid	steam	orange	flame	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.
warm	neg	not_certain	space	perceptual	conceptnet	14becec4-a460-4058-bc06-6f172dcaa062	rare	I think (a/an) space can be warm, but this is rare or uncommon.	spicy	cake	transparent	window	I think (a/an) cake can be spicy, but this is rare or uncommon.	I think (a/an) window can be transparent, but this is rare or uncommon.
warm	neg	not_certain	space	"perceptual_scale
perceptual_scale
perceptual_scale"	conceptnet	feb0f721-b1c8-421f-8f7f-c8152f3ffe07	creative	I could say (a/an) space is warm, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
warm	neg	not_certain	dragon	perceptual	conceptnet	1e5c5e3f-a908-4c2b-8a04-aeaf9ffd4f12	implied_category	I know that (a/an) dragon is warm as most or all other things similar to (a/an) dragon are warm. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
warm	neg	not_certain	dragon	perceptual	conceptnet	d95b4879-b968-4456-bf39-ad939dfd3418	affording_activity	I know that being warm is necessary for many things (a/an) dragon does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
warm	neg	not_certain	dragon	perceptual	conceptnet	618e2b2c-b637-4fb9-a14d-7dc21c034a58	typical_of_concept	``Warm'' is one for the first things which come to mind when I hear ``dragon' because warm is one of the typical temperatures of (a/an) dragon'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
